time_s,frame_idx,exercise,conf,phase,knee_avg,elbow_avg,rep_count,score,warnings
17.115,427,squat,1.0,Ascending,166.25,158.23,1,1.0,
17.231,428,squat,1.0,Start,169.27,158.27,2,1.0,
17.261,429,squat,1.0,Start,171.88,158.63,2,1.0,
17.301,430,squat,1.0,Start,173.65,158.72,2,1.0,
17.347,431,squat,1.0,Start,174.78,158.69,2,1.0,
17.377,432,squat,1.0,Start,175.59,158.18,2,1.0,
17.408,433,squat,1.0,Start,176.2,157.79,2,1.0,
17.444,434,squat,1.0,Start,176.62,157.73,2,1.0,
17.478,435,squat,1.0,Start,177.05,157.55,2,1.0,
17.522,436,squat,1.0,Start,177.42,157.59,2,1.0,
17.553,437,squat,1.0,Start,177.72,159.07,2,1.0,
17.585,438,squat,1.0,Start,177.97,160.5,2,1.0,
17.622,439,squat,1.0,Start,178.16,161.64,2,1.0,
17.654,440,squat,1.0,Start,178.35,162.49,2,1.0,
17.697,441,squat,1.0,Start,178.55,163.1,2,1.0,
17.732,442,squat,1.0,Start,178.74,163.47,2,1.0,
17.777,443,squat,1.0,Start,178.93,163.68,2,1.0,
17.809,444,squat,1.0,Start,179.12,163.87,2,1.0,
17.854,445,squat,1.0,Start,179.24,164.0,2,1.0,
17.886,446,squat,1.0,Start,179.28,164.08,2,1.0,
17.917,447,squat,1.0,Start,179.26,164.17,2,1.0,
17.947,448,squat,1.0,Start,179.2,164.2,2,1.0,
17.977,449,squat,1.0,Start,179.12,164.16,2,1.0,
18.007,450,squat,1.0,Start,179.01,164.06,2,1.0,
18.044,451,squat,1.0,Start,178.81,163.94,2,1.0,
18.077,452,squat,1.0,Start,178.55,163.88,2,1.0,
18.109,453,squat,1.0,Start,178.3,163.75,2,1.0,
18.155,454,squat,1.0,Start,178.1,163.61,2,1.0,
18.201,455,squat,1.0,Start,177.87,163.52,2,1.0,
18.234,456,squat,1.0,Start,177.57,163.56,2,1.0,
18.267,457,squat,1.0,Start,177.29,163.73,2,1.0,
18.298,458,squat,1.0,Start,176.87,164.4,2,1.0,
18.328,459,squat,1.0,Start,176.06,165.37,2,1.0,
18.359,460,squat,1.0,Start,174.8,166.05,2,1.0,
18.389,461,squat,1.0,Start,173.12,166.49,2,1.0,
18.42,462,squat,1.0,Start,171.01,166.29,2,1.0,
18.45,463,squat,1.0,Start,168.75,165.39,2,1.0,
18.489,464,squat,1.0,Start,166.63,164.94,2,1.0,
18.522,465,squat,1.0,Start,164.92,164.13,2,1.0,
18.57,466,squat,1.0,Start,163.17,163.04,2,1.0,
18.601,467,squat,1.0,Start,161.24,162.24,2,1.0,
18.633,468,squat,1.0,Descending,159.09,160.57,2,1.0,
18.68,469,squat,1.0,Descending,157.04,160.5,2,1.0,
18.712,470,squat,1.0,Descending,154.78,160.86,2,1.0,
18.758,471,squat,1.0,Descending,152.29,161.27,2,1.0,
18.805,472,squat,1.0,Descending,150.36,161.54,2,1.0,
18.837,473,squat,1.0,Descending,148.44,161.76,2,1.0,
18.868,474,squat,1.0,Descending,146.52,161.9,2,1.0,
18.904,475,squat,1.0,Descending,144.65,162.02,2,1.0,
18.933,476,squat,1.0,Descending,142.75,161.94,2,1.0,
18.965,477,squat,1.0,Descending,140.8,161.86,2,1.0,
18.995,478,squat,1.0,Descending,138.76,161.33,2,1.0,
19.025,479,squat,1.0,Descending,136.6,160.86,2,1.0,
19.056,480,squat,1.0,Descending,134.74,161.04,2,1.0,
19.096,481,squat,1.0,Descending,132.72,160.77,2,1.0,
19.143,482,squat,1.0,Descending,130.4,160.36,2,1.0,
19.189,483,squat,1.0,Descending,128.14,159.78,2,1.0,
19.24,484,squat,1.0,Descending,126.06,159.38,2,1.0,
19.28,485,squat,1.0,Descending,124.08,159.32,2,1.0,
19.321,486,squat,1.0,Descending,122.09,159.14,2,1.0,
19.36,487,squat,1.0,Descending,120.07,158.94,2,1.0,
19.396,488,squat,1.0,Descending,118.35,158.97,2,1.0,
19.43,489,squat,1.0,Descending,116.46,158.74,2,1.0,
19.477,490,squat,1.0,Descending,114.18,158.52,2,1.0,
19.527,491,squat,1.0,Descending,111.33,158.22,2,1.0,
19.558,492,squat,1.0,Descending,108.45,157.91,2,1.0,
19.589,493,squat,1.0,Descending,105.6,157.59,2,1.0,
19.622,494,squat,1.0,Descending,102.46,157.25,2,1.0,
19.668,495,squat,1.0,Descending,100.05,157.66,2,1.0,
19.715,496,squat,1.0,Descending,97.51,158.47,2,1.0,
19.763,497,squat,1.0,Descending,94.87,159.15,2,1.0,
19.794,498,squat,1.0,Descending,91.94,159.76,2,1.0,
19.825,499,squat,1.0,Descending,89.22,160.09,2,1.0,
19.856,500,squat,1.0,Descending,86.64,160.4,2,1.0,
19.904,501,squat,1.0,Descending,84.11,160.78,2,1.0,
19.954,502,squat,1.0,Descending,81.83,161.09,2,1.0,
20.0,503,squat,1.0,Bottom,80.49,161.28,2,1.0,
20.035,504,squat,1.0,Bottom,79.55,161.37,2,1.0,
20.067,505,squat,1.0,Bottom,78.85,161.32,2,1.0,
20.098,506,squat,1.0,Bottom,77.99,161.2,2,1.0,
20.128,507,squat,1.0,Bottom,77.12,161.0,2,1.0,
20.162,508,squat,1.0,Bottom,76.34,160.94,2,1.0,
20.195,509,squat,1.0,Bottom,75.81,161.03,2,1.0,
20.236,510,squat,1.0,Bottom,75.65,160.89,2,1.0,
20.267,511,squat,1.0,Bottom,75.61,160.92,2,1.0,
20.298,512,squat,1.0,Bottom,75.64,160.96,2,1.0,
20.33,513,squat,1.0,Bottom,75.73,160.92,2,1.0,
20.364,514,squat,1.0,Bottom,76.15,160.9,2,1.0,
20.414,515,squat,1.0,Bottom,76.81,160.96,2,1.0,
20.462,516,squat,1.0,Bottom,77.51,160.69,2,1.0,
20.51,517,squat,1.0,Bottom,78.27,160.31,2,1.0,
20.541,518,squat,1.0,Bottom,78.9,159.95,2,1.0,
20.572,519,squat,1.0,Bottom,79.44,159.62,2,1.0,
20.62,520,squat,1.0,Bottom,79.86,159.42,2,1.0,
20.671,521,squat,1.0,Bottom,80.19,159.35,2,1.0,
20.706,522,squat,1.0,Bottom,80.42,159.34,2,1.0,
20.746,523,squat,1.0,Bottom,80.57,159.43,2,1.0,
20.778,524,squat,1.0,Bottom,80.68,159.63,2,1.0,
20.811,525,squat,1.0,Bottom,80.75,159.98,2,1.0,
20.842,526,squat,1.0,Bottom,80.77,160.36,2,1.0,
20.874,527,squat,1.0,Bottom,80.71,160.79,2,1.0,
20.922,528,squat,1.0,Bottom,80.52,161.18,2,1.0,
20.969,529,squat,1.0,Bottom,80.33,161.49,2,1.0,
21.002,530,squat,1.0,Bottom,80.14,161.73,2,1.0,
21.035,531,squat,1.0,Bottom,79.96,161.92,2,1.0,
21.081,532,squat,1.0,Bottom,79.81,162.07,2,1.0,
21.112,533,squat,1.0,Bottom,79.67,162.19,2,1.0,
21.15,534,squat,1.0,Bottom,79.55,162.29,2,1.0,
21.183,535,squat,1.0,Bottom,79.45,162.37,2,1.0,
21.215,536,squat,1.0,Bottom,79.36,162.44,2,1.0,
21.258,537,squat,1.0,Bottom,79.27,162.52,2,1.0,
21.3,538,squat,1.0,Bottom,79.15,162.59,2,1.0,
21.348,539,squat,1.0,Bottom,78.99,162.67,2,1.0,
21.397,540,squat,1.0,Bottom,78.79,162.76,2,1.0,
21.443,541,squat,1.0,Bottom,78.6,162.83,2,1.0,
21.491,542,squat,1.0,Bottom,78.43,162.9,2,1.0,
21.522,543,squat,1.0,Bottom,78.26,162.98,2,1.0,
21.553,544,squat,1.0,Bottom,78.06,163.08,2,1.0,
21.586,545,squat,1.0,Bottom,77.85,163.19,2,1.0,
21.618,546,squat,1.0,Bottom,77.64,163.32,2,1.0,
21.667,547,squat,1.0,Bottom,77.39,163.46,2,1.0,
21.699,548,squat,1.0,Bottom,77.1,163.59,2,1.0,
21.732,549,squat,1.0,Bottom,76.82,163.7,2,1.0,
21.763,550,squat,1.0,Bottom,76.54,163.8,2,1.0,
21.795,551,squat,1.0,Bottom,76.31,163.89,2,1.0,
21.829,552,squat,1.0,Bottom,76.09,163.94,2,1.0,
21.874,553,squat,1.0,Bottom,75.89,163.93,2,1.0,
21.921,554,squat,1.0,Bottom,75.72,163.7,2,1.0,
21.951,555,squat,1.0,Bottom,75.61,163.41,2,1.0,
21.984,556,squat,1.0,Bottom,75.49,163.11,2,1.0,
22.03,557,squat,1.0,Bottom,75.4,162.8,2,1.0,
22.061,558,squat,1.0,Bottom,75.32,162.49,2,1.0,
22.095,559,squat,1.0,Bottom,75.25,162.17,2,1.0,
22.144,560,squat,1.0,Bottom,75.19,161.79,2,1.0,
22.176,561,squat,1.0,Bottom,75.13,161.39,2,1.0,
22.209,562,squat,1.0,Bottom,75.07,160.97,2,1.0,
22.255,563,squat,1.0,Bottom,75.02,160.61,2,1.0,
22.288,564,squat,1.0,Bottom,74.95,160.26,2,1.0,
22.321,565,squat,1.0,Bottom,74.88,159.95,2,1.0,
22.352,566,squat,1.0,Bottom,74.81,159.7,2,1.0,
22.383,567,squat,1.0,Bottom,74.75,159.53,2,1.0,
22.415,568,squat,1.0,Bottom,74.69,159.42,2,1.0,
22.462,569,squat,1.0,Bottom,74.63,159.35,2,1.0,
22.495,570,squat,1.0,Bottom,74.58,159.31,2,1.0,
22.542,571,squat,1.0,Bottom,74.58,159.26,2,1.0,
22.575,572,squat,1.0,Bottom,74.62,159.26,2,1.0,
22.607,573,squat,1.0,Bottom,74.69,159.37,2,1.0,
22.64,574,squat,1.0,Bottom,74.79,159.55,2,1.0,
22.689,575,squat,1.0,Bottom,74.93,159.8,2,1.0,
22.732,576,squat,1.0,Bottom,75.06,160.05,2,1.0,
22.764,577,squat,1.0,Bottom,75.19,160.32,2,1.0,
22.813,578,squat,1.0,Bottom,75.3,160.59,2,1.0,
22.863,579,squat,1.0,Bottom,75.37,160.83,2,1.0,
22.904,580,squat,1.0,Bottom,75.43,161.07,2,1.0,
22.937,581,squat,1.0,Bottom,75.45,161.29,2,1.0,
22.985,582,squat,1.0,Bottom,75.43,161.48,2,1.0,
23.029,583,squat,1.0,Bottom,75.39,161.61,2,1.0,
23.06,584,squat,1.0,Bottom,75.27,161.71,2,1.0,
23.095,585,squat,1.0,Bottom,75.07,161.79,2,1.0,
23.126,586,squat,1.0,Bottom,74.78,161.86,2,1.0,
23.162,587,squat,1.0,Bottom,74.51,161.93,2,1.0,
23.194,588,squat,1.0,Bottom,74.26,161.96,2,1.0,
23.235,589,squat,1.0,Bottom,74.06,161.99,2,1.0,
23.268,590,squat,1.0,Bottom,73.87,161.99,2,1.0,
23.314,591,squat,1.0,Bottom,73.72,161.94,2,1.0,
23.348,592,squat,1.0,Bottom,73.59,161.86,2,1.0,
23.383,593,squat,1.0,Bottom,73.51,161.77,2,1.0,
23.422,594,squat,1.0,Bottom,73.46,161.72,2,1.0,
23.455,595,squat,1.0,Bottom,73.44,161.68,2,1.0,
23.487,596,squat,1.0,Bottom,73.43,161.63,2,1.0,
23.538,597,squat,1.0,Bottom,73.43,161.56,2,1.0,
23.572,598,squat,1.0,Bottom,73.43,161.5,2,1.0,
23.617,599,squat,1.0,Bottom,73.42,161.4,2,1.0,
23.658,600,squat,1.0,Bottom,73.39,161.28,2,1.0,
23.699,601,squat,1.0,Bottom,73.35,161.23,2,1.0,
23.734,602,squat,1.0,Bottom,73.32,161.18,2,1.0,
23.779,603,squat,1.0,Bottom,73.34,161.13,2,1.0,
23.817,604,squat,1.0,Bottom,73.38,161.08,2,1.0,
23.856,605,squat,1.0,Bottom,73.43,161.01,2,1.0,
23.895,606,squat,1.0,Bottom,73.49,160.92,2,1.0,
23.929,607,squat,1.0,Bottom,73.54,160.83,2,1.0,
23.962,608,squat,1.0,Bottom,73.57,160.75,2,1.0,
23.993,609,squat,1.0,Bottom,73.59,160.73,2,1.0,
24.029,610,squat,1.0,Bottom,73.61,160.73,2,1.0,
24.06,611,squat,1.0,Bottom,73.62,160.75,2,1.0,
24.094,612,squat,1.0,Bottom,73.63,160.77,2,1.0,
24.128,613,squat,1.0,Bottom,73.64,160.78,2,1.0,
24.173,614,squat,1.0,Bottom,73.65,160.81,2,1.0,
24.206,615,squat,1.0,Bottom,73.66,160.73,2,1.0,
24.252,616,squat,1.0,Bottom,73.84,160.64,2,1.0,
24.284,617,squat,1.0,Bottom,74.29,160.44,2,1.0,
24.331,618,squat,1.0,Bottom,75.17,160.59,2,1.0,
24.364,619,squat,1.0,Bottom,76.19,160.63,2,1.0,
24.41,620,squat,1.0,Bottom,77.76,154.82,2,1.0,
24.44,621,squat,1.0,Ascending,80.12,156.36,2,1.0,
24.47,622,squat,1.0,Ascending,83.0,157.04,2,1.0,
24.501,623,squat,1.0,Ascending,86.49,157.16,2,1.0,
24.537,624,squat,1.0,Ascending,90.22,154.67,2,1.0,
24.586,625,squat,1.0,Ascending,94.22,152.11,2,1.0,
24.617,626,squat,1.0,Ascending,97.6,154.33,2,1.0,
24.665,627,squat,1.0,Ascending,100.99,154.13,2,1.0,
24.695,628,squat,1.0,Ascending,104.72,154.67,2,1.0,
24.743,629,squat,1.0,Ascending,108.74,155.28,2,1.0,
24.793,630,squat,1.0,Ascending,112.56,156.33,2,1.0,
24.84,631,squat,1.0,Ascending,116.09,156.77,2,1.0,
24.873,632,squat,1.0,Ascending,119.59,157.13,2,1.0,
24.92,633,squat,1.0,Ascending,123.15,157.66,2,1.0,
24.968,634,squat,1.0,Ascending,126.12,157.17,2,1.0,
25.014,635,squat,1.0,Ascending,129.11,157.04,2,1.0,
25.045,636,squat,1.0,Ascending,132.36,156.84,2,1.0,
25.077,637,squat,1.0,Ascending,135.69,156.44,2,1.0,
25.125,638,squat,1.0,Ascending,139.29,156.3,2,1.0,
25.157,639,squat,1.0,Ascending,143.14,156.45,2,1.0,
25.204,640,squat,1.0,Ascending,147.33,156.28,2,1.0,
25.251,641,squat,1.0,Ascending,151.84,156.44,2,1.0,
25.283,642,squat,1.0,Ascending,155.38,157.07,2,1.0,
25.33,643,squat,1.0,Ascending,158.93,157.52,2,1.0,
25.363,644,squat,1.0,Ascending,162.59,157.9,2,1.0,
25.409,645,squat,1.0,Ascending,166.03,158.53,2,1.0,
25.524,646,squat,1.0,Start,169.06,158.34,3,1.0,
25.556,647,squat,1.0,Start,171.69,158.36,3,1.0,
25.597,648,squat,1.0,Start,173.45,158.34,3,1.0,
25.645,649,squat,1.0,Start,174.68,158.37,3,1.0,
25.69,650,squat,1.0,Start,175.61,158.07,3,1.0,
25.739,651,squat,1.0,Start,176.25,157.54,3,1.0,
25.785,652,squat,1.0,Start,176.67,157.08,3,1.0,
25.819,653,squat,1.0,Start,177.1,156.65,3,1.0,
25.864,654,squat,1.0,Start,177.49,156.5,3,1.0,
25.896,655,squat,1.0,Start,177.82,158.01,3,1.0,
25.944,656,squat,1.0,Start,178.12,159.73,3,1.0,
25.976,657,squat,1.0,Start,178.4,161.08,3,1.0,
26.009,658,squat,1.0,Start,178.64,162.06,3,1.0,
26.04,659,squat,1.0,Start,178.83,162.81,3,1.0,
26.07,660,squat,1.0,Start,178.97,163.32,3,1.0,
26.102,661,squat,1.0,Start,179.08,163.68,3,1.0,
26.136,662,squat,1.0,Start,179.17,163.94,3,1.0,
26.166,663,squat,1.0,Start,179.22,164.12,3,1.0,
26.197,664,squat,1.0,Start,179.18,164.28,3,1.0,
26.228,665,squat,1.0,Start,179.16,164.38,3,1.0,
26.263,666,squat,1.0,Start,179.09,164.44,3,1.0,
26.294,667,squat,1.0,Start,178.95,164.41,3,1.0,
26.325,668,squat,1.0,Start,178.79,164.31,3,1.0,
26.359,669,squat,1.0,Start,178.61,164.16,3,1.0,
26.405,670,squat,1.0,Start,178.35,164.11,3,1.0,
26.438,671,squat,1.0,Start,178.14,163.97,3,1.0,
26.469,672,squat,1.0,Start,177.96,163.8,3,1.0,
26.518,673,squat,1.0,Start,177.7,163.78,3,1.0,
26.549,674,squat,1.0,Start,177.5,163.82,3,1.0,
26.581,675,squat,1.0,Start,177.26,164.07,3,1.0,
26.627,676,squat,1.0,Start,176.84,164.63,3,1.0,
26.658,677,squat,1.0,Start,176.06,165.18,3,1.0,
26.688,678,squat,1.0,Start,174.85,165.77,3,1.0,
26.723,679,squat,1.0,Start,173.14,166.29,3,1.0,
26.754,680,squat,1.0,Start,171.06,166.46,3,1.0,
26.803,681,squat,1.0,Start,169.12,166.33,3,1.0,
26.834,682,squat,1.0,Start,167.37,166.06,3,1.0,
26.883,683,squat,1.0,Start,165.74,165.1,3,1.0,
26.929,684,squat,1.0,Start,164.0,163.73,3,1.0,
26.978,685,squat,1.0,Start,162.07,163.26,3,1.0,
27.009,686,squat,1.0,Descending,159.79,163.08,3,1.0,
27.041,687,squat,1.0,Descending,157.47,162.76,3,1.0,
27.073,688,squat,1.0,Descending,155.07,162.64,3,1.0,
27.106,689,squat,1.0,Descending,152.95,162.91,3,1.0,
27.139,690,squat,1.0,Descending,150.88,162.79,3,1.0,
27.186,691,squat,1.0,Descending,148.83,162.44,3,1.0,
27.218,692,squat,1.0,Descending,146.78,162.37,3,1.0,
27.252,693,squat,1.0,Descending,144.82,162.49,3,1.0,
27.283,694,squat,1.0,Descending,142.88,162.36,3,1.0,
27.329,695,squat,1.0,Descending,140.93,162.1,3,1.0,
27.36,696,squat,1.0,Descending,138.92,161.57,3,1.0,
27.394,697,squat,1.0,Descending,137.19,161.73,3,1.0,
27.426,698,squat,1.0,Descending,135.31,161.83,3,1.0,
27.456,699,squat,1.0,Descending,133.38,161.65,3,1.0,
27.489,700,squat,1.0,Descending,131.05,160.93,3,1.0,
27.524,701,squat,1.0,Descending,128.89,160.12,3,1.0,
27.571,702,squat,1.0,Descending,126.79,159.77,3,1.0,
27.603,703,squat,1.0,Descending,124.83,159.8,3,1.0,
27.653,704,squat,1.0,Descending,123.42,160.15,3,1.0,
27.7,705,squat,1.0,Descending,121.66,160.31,3,1.0,
27.747,706,squat,1.0,Descending,119.67,160.15,3,1.0,
27.778,707,squat,1.0,Descending,117.51,159.98,3,1.0,
27.81,708,squat,1.0,Descending,115.05,159.47,3,1.0,
27.844,709,squat,1.0,Descending,112.02,159.21,3,1.0,
27.876,710,squat,1.0,Descending,108.77,158.54,3,1.0,
27.922,711,squat,1.0,Descending,105.62,158.41,3,1.0,
27.956,712,squat,1.0,Descending,103.24,158.87,3,1.0,
27.989,713,squat,1.0,Descending,100.84,159.51,3,1.0,
28.02,714,squat,1.0,Descending,98.17,159.96,3,1.0,
28.065,715,squat,1.0,Descending,95.36,160.6,3,1.0,
28.112,716,squat,1.0,Descending,92.45,160.9,3,1.0,
28.148,717,squat,1.0,Descending,89.71,160.98,3,1.0,
28.192,718,squat,1.0,Descending,87.07,161.11,3,1.0,
28.239,719,squat,1.0,Descending,84.49,161.04,3,1.0,
28.271,720,squat,1.0,Bottom,82.65,161.12,3,1.0,
28.318,721,squat,1.0,Bottom,81.18,161.12,3,1.0,
28.365,722,squat,1.0,Bottom,80.04,161.01,3,1.0,
28.396,723,squat,1.0,Bottom,79.22,161.08,3,1.0,
28.428,724,squat,1.0,Bottom,78.4,161.26,3,1.0,
28.476,725,squat,1.0,Bottom,77.43,161.3,3,1.0,
28.51,726,squat,1.0,Bottom,76.65,161.28,3,1.0,
28.545,727,squat,1.0,Bottom,76.02,161.34,3,1.0,
28.578,728,squat,1.0,Bottom,75.64,161.22,3,1.0,
28.623,729,squat,1.0,Bottom,75.54,161.02,3,1.0,
28.669,730,squat,1.0,Bottom,75.54,160.91,3,1.0,
28.7,731,squat,1.0,Bottom,75.67,160.73,3,1.0,
28.748,732,squat,1.0,Bottom,76.16,160.66,3,1.0,
28.795,733,squat,1.0,Bottom,76.73,161.07,3,1.0,
28.826,734,squat,1.0,Bottom,77.31,161.23,3,1.0,
28.858,735,squat,1.0,Bottom,77.81,161.36,3,1.0,
28.905,736,squat,1.0,Bottom,78.3,161.28,3,1.0,
28.935,737,squat,1.0,Bottom,78.74,161.05,3,1.0,
28.968,738,squat,1.0,Bottom,79.13,160.96,3,1.0,
29.001,739,squat,1.0,Bottom,79.48,160.8,3,1.0,
29.034,740,squat,1.0,Bottom,79.78,160.64,3,1.0,
29.08,741,squat,1.0,Bottom,80.01,160.56,3,1.0,
29.112,742,squat,1.0,Bottom,80.17,160.6,3,1.0,
29.16,743,squat,1.0,Bottom,80.29,160.76,3,1.0,
29.207,744,squat,1.0,Bottom,80.36,161.04,3,1.0,
29.241,745,squat,1.0,Bottom,80.35,161.37,3,1.0,
29.286,746,squat,1.0,Bottom,80.25,161.72,3,1.0,
29.317,747,squat,1.0,Bottom,80.09,162.01,3,1.0,
29.353,748,squat,1.0,Bottom,79.94,162.25,3,1.0,
29.386,749,squat,1.0,Bottom,79.82,162.42,3,1.0,
29.43,750,squat,1.0,Bottom,79.67,162.52,3,1.0,
29.461,751,squat,1.0,Bottom,79.54,162.59,3,1.0,
29.493,752,squat,1.0,Bottom,79.43,162.63,3,1.0,
29.523,753,squat,1.0,Bottom,79.33,162.65,3,1.0,
29.553,754,squat,1.0,Bottom,79.23,162.66,3,1.0,
29.584,755,squat,1.0,Bottom,79.11,162.68,3,1.0,
29.622,756,squat,1.0,Bottom,79.0,162.7,3,1.0,
29.654,757,squat,1.0,Bottom,78.84,162.74,3,1.0,
29.687,758,squat,1.0,Bottom,78.65,162.81,3,1.0,
29.736,759,squat,1.0,Bottom,78.45,162.89,3,1.0,
29.783,760,squat,1.0,Bottom,78.25,162.99,3,1.0,
29.814,761,squat,1.0,Bottom,78.07,163.1,3,1.0,
29.844,762,squat,1.0,Bottom,77.94,163.21,3,1.0,
29.88,763,squat,1.0,Bottom,77.83,163.32,3,1.0,
29.912,764,squat,1.0,Bottom,77.74,163.46,3,1.0,
29.954,765,squat,1.0,Bottom,77.65,163.59,3,1.0,
29.988,766,squat,1.0,Bottom,77.57,163.73,3,1.0,
30.02,767,squat,1.0,Bottom,77.48,163.84,3,1.0,
30.051,768,squat,1.0,Bottom,77.39,163.94,3,1.0,
30.098,769,squat,1.0,Bottom,77.29,164.0,3,1.0,
30.129,770,squat,1.0,Bottom,77.18,164.01,3,1.0,
30.16,771,squat,1.0,Bottom,77.08,163.98,3,1.0,
30.195,772,squat,1.0,Bottom,76.96,163.87,3,1.0,
30.226,773,squat,1.0,Bottom,76.84,163.73,3,1.0,
30.258,774,squat,1.0,Bottom,76.72,163.58,3,1.0,
30.291,775,squat,1.0,Bottom,76.58,163.32,3,1.0,
30.322,776,squat,1.0,Bottom,76.42,162.99,3,1.0,
30.353,777,squat,1.0,Bottom,76.26,162.59,3,1.0,
30.389,778,squat,1.0,Bottom,76.14,162.11,3,1.0,
30.419,779,squat,1.0,Bottom,76.03,161.61,3,1.0,
30.449,780,squat,1.0,Bottom,75.94,161.09,3,1.0,
30.482,781,squat,1.0,Bottom,75.85,160.57,3,1.0,
30.515,782,squat,1.0,Bottom,75.77,160.09,3,1.0,
30.563,783,squat,1.0,Bottom,75.73,159.69,3,1.0,
30.596,784,squat,1.0,Bottom,75.7,159.34,3,1.0,
30.643,785,squat,1.0,Bottom,75.7,159.09,3,1.0,
30.675,786,squat,1.0,Bottom,75.72,158.9,3,1.0,
30.725,787,squat,1.0,Bottom,75.73,158.77,3,1.0,
30.771,788,squat,1.0,Bottom,75.74,158.71,3,1.0,
30.802,789,squat,1.0,Bottom,75.75,158.7,3,1.0,
30.832,790,squat,1.0,Bottom,75.76,158.77,3,1.0,
30.864,791,squat,1.0,Bottom,75.77,158.97,3,1.0,
30.896,792,squat,1.0,Bottom,75.79,159.27,3,1.0,
30.929,793,squat,1.0,Bottom,75.81,159.65,3,1.0,
30.976,794,squat,1.0,Bottom,75.8,160.0,3,1.0,
31.021,795,squat,1.0,Bottom,75.8,160.3,3,1.0,
31.055,796,squat,1.0,Bottom,75.8,160.49,3,1.0,
31.087,797,squat,1.0,Bottom,75.79,160.62,3,1.0,
31.134,798,squat,1.0,Bottom,75.75,160.72,3,1.0,
31.165,799,squat,1.0,Bottom,75.69,160.79,3,1.0,
31.196,800,squat,1.0,Bottom,75.6,160.85,3,1.0,
31.231,801,squat,1.0,Bottom,75.51,160.89,3,1.0,
31.261,802,squat,1.0,Bottom,75.34,160.89,3,1.0,
31.294,803,squat,1.0,Bottom,75.06,160.87,3,1.0,
31.34,804,squat,1.0,Bottom,74.78,160.86,3,1.0,
31.396,805,squat,1.0,Bottom,74.52,160.85,3,1.0,
31.436,806,squat,1.0,Bottom,74.32,160.85,3,1.0,
31.467,807,squat,1.0,Bottom,74.18,160.86,3,1.0,
31.498,808,squat,1.0,Bottom,74.06,160.87,3,1.0,
31.529,809,squat,1.0,Bottom,73.99,160.86,3,1.0,
31.558,810,squat,1.0,Bottom,73.95,160.82,3,1.0,
31.604,811,squat,1.0,Bottom,73.94,160.76,3,1.0,
31.637,812,squat,1.0,Bottom,73.97,160.69,3,1.0,
31.667,813,squat,1.0,Bottom,74.01,160.61,3,1.0,
31.697,814,squat,1.0,Bottom,74.08,160.58,3,1.0,
31.728,815,squat,1.0,Bottom,74.15,160.58,3,1.0,
31.759,816,squat,1.0,Bottom,74.19,160.56,3,1.0,
31.794,817,squat,1.0,Bottom,74.2,160.53,3,1.0,
31.825,818,squat,1.0,Bottom,74.17,160.52,3,1.0,
31.859,819,squat,1.0,Bottom,74.12,160.55,3,1.0,
31.905,820,squat,1.0,Bottom,74.08,160.59,3,1.0,
31.953,821,squat,1.0,Bottom,74.04,160.61,3,1.0,
31.986,822,squat,1.0,Bottom,74.02,160.62,3,1.0,
32.031,823,squat,1.0,Bottom,74.03,160.58,3,1.0,
32.065,824,squat,1.0,Bottom,74.07,160.52,3,1.0,
32.096,825,squat,1.0,Bottom,74.11,160.48,3,1.0,
32.143,826,squat,1.0,Bottom,74.15,160.43,3,1.0,
32.19,827,squat,1.0,Bottom,74.19,160.41,3,1.0,
32.237,828,squat,1.0,Bottom,74.23,160.41,3,1.0,
32.268,829,squat,1.0,Bottom,74.25,160.43,3,1.0,
32.303,830,squat,1.0,Bottom,74.25,160.49,3,1.0,
32.335,831,squat,1.0,Bottom,74.26,160.56,3,1.0,
32.38,832,squat,1.0,Bottom,74.27,160.64,3,1.0,
32.412,833,squat,1.0,Bottom,74.27,160.65,3,1.0,
32.443,834,squat,1.0,Bottom,74.45,160.56,3,1.0,
32.473,835,squat,1.0,Bottom,74.68,160.43,3,1.0,
32.503,836,squat,1.0,Bottom,75.11,160.14,3,1.0,
32.541,837,squat,1.0,Bottom,75.97,160.23,3,1.0,
32.586,838,squat,1.0,Bottom,77.47,161.53,3,1.0,
32.634,839,squat,1.0,Ascending,79.78,161.9,3,1.0,
32.666,840,squat,1.0,Ascending,82.89,161.31,3,1.0,
32.699,841,squat,1.0,Ascending,86.5,159.74,3,1.0,
32.743,842,squat,1.0,Ascending,90.22,160.22,3,1.0,
32.777,843,squat,1.0,Ascending,93.25,159.13,3,1.0,
32.824,844,squat,1.0,Ascending,96.5,152.12,3,1.0,
32.854,845,squat,1.0,Ascending,100.17,150.56,3,1.0,
32.885,846,squat,1.0,Ascending,104.02,151.89,3,1.0,
32.918,847,squat,1.0,Ascending,108.02,153.55,3,1.0,
32.95,848,squat,1.0,Ascending,111.89,155.04,3,1.0,
32.982,849,squat,1.0,Ascending,115.54,156.07,3,1.0,
33.015,850,squat,1.0,Ascending,119.1,156.84,3,1.0,
33.061,851,squat,1.0,Ascending,122.15,156.61,3,1.0,
33.095,852,squat,1.0,Ascending,125.32,156.93,3,1.0,
33.127,853,squat,1.0,Ascending,128.58,157.39,3,1.0,
33.157,854,squat,1.0,Ascending,132.14,157.26,3,1.0,
33.202,855,squat,1.0,Ascending,135.71,157.45,3,1.0,
