time_s,frame_idx,exercise,conf,phase,knee_avg,elbow_avg,rep_count,score,warnings
14.974,419,pushup,1.0,Ascending,176.86,108.19,3,1.0,
15.006,420,pushup,1.0,Ascending,176.86,111.97,3,1.0,
15.039,421,pushup,1.0,Ascending,176.66,117.0,3,1.0,
15.07,422,pushup,1.0,Ascending,175.8,122.14,3,1.0,
15.102,423,pushup,1.0,Ascending,174.69,127.88,3,1.0,
15.134,424,pushup,1.0,Ascending,174.29,132.36,3,1.0,
15.166,425,pushup,1.0,Ascending,174.37,135.84,3,1.0,
15.198,426,pushup,1.0,Ascending,174.43,139.3,3,1.0,
15.23,427,pushup,1.0,Ascending,174.1,142.77,3,1.0,
15.262,428,pushup,1.0,Ascending,173.68,146.33,3,1.0,
15.294,429,pushup,1.0,Ascending,173.03,149.66,3,1.0,
15.326,430,pushup,1.0,Ascending,172.72,152.2,3,1.0,
15.356,431,pushup,1.0,Ascending,172.51,154.19,3,1.0,
15.387,432,pushup,1.0,Ascending,172.1,156.1,3,1.0,
15.419,433,pushup,1.0,Ascending,171.7,158.42,3,1.0,
15.451,434,pushup,1.0,Ascending,171.42,160.72,3,1.0,
15.482,435,pushup,1.0,Ascending,171.68,162.3,3,1.0,
15.513,436,pushup,1.0,Ascending,172.15,163.93,3,1.0,
15.613,437,pushup,1.0,Top,172.63,165.14,4,1.0,
15.641,438,pushup,1.0,Top,173.02,166.04,4,1.0,
15.683,439,pushup,1.0,Top,173.13,166.72,4,1.0,
15.714,440,pushup,1.0,Top,173.48,167.1,4,1.0,
15.746,441,pushup,1.0,Top,173.37,166.97,4,1.0,
15.777,442,pushup,1.0,Top,172.93,166.55,4,1.0,
15.808,443,pushup,1.0,Top,173.64,166.22,4,1.0,
15.839,444,pushup,1.0,Top,174.2,165.74,4,1.0,
15.872,445,pushup,1.0,Top,174.43,165.22,4,1.0,
15.903,446,pushup,1.0,Top,174.68,164.64,4,1.0,
15.934,447,pushup,1.0,Top,174.93,164.13,4,1.0,
15.966,448,pushup,1.0,Top,175.14,163.62,4,1.0,
15.999,449,pushup,1.0,Top,175.31,162.94,4,1.0,
16.031,450,pushup,1.0,Top,175.46,162.13,4,1.0,
16.063,451,pushup,1.0,Top,175.69,160.94,4,1.0,
16.094,452,pushup,1.0,Top,175.92,159.81,4,1.0,
16.125,453,pushup,1.0,Top,175.91,158.42,4,1.0,
16.156,454,pushup,1.0,Top,176.01,157.27,4,1.0,
16.188,455,pushup,1.0,Top,176.21,156.23,4,1.0,
16.218,456,pushup,1.0,Top,176.7,155.21,4,1.0,
16.249,457,pushup,1.0,Top,177.15,153.97,4,1.0,
16.281,458,pushup,1.0,Top,177.2,152.95,4,1.0,
16.313,459,pushup,1.0,Top,177.26,151.75,4,1.0,
16.344,460,pushup,1.0,Top,177.38,149.98,4,1.0,
16.376,461,pushup,1.0,Top,177.14,148.47,4,1.0,
16.407,462,pushup,1.0,Top,176.7,146.51,4,1.0,
16.439,463,pushup,1.0,Descending,176.29,144.23,4,1.0,
16.471,464,pushup,1.0,Descending,176.04,142.21,4,1.0,
16.504,465,pushup,1.0,Descending,175.84,140.28,4,1.0,
16.534,466,pushup,1.0,Descending,176.2,138.05,4,1.0,
16.566,467,pushup,1.0,Descending,176.46,135.4,4,1.0,
16.597,468,pushup,1.0,Descending,176.58,132.34,4,1.0,
16.629,469,pushup,1.0,Descending,176.4,129.32,4,1.0,
16.661,470,pushup,1.0,Descending,176.57,127.39,4,1.0,
16.692,471,pushup,1.0,Descending,176.6,124.91,4,1.0,
16.724,472,pushup,1.0,Descending,176.58,118.48,4,1.0,
16.755,473,pushup,1.0,Descending,176.22,110.28,4,1.0,
16.786,474,pushup,1.0,Descending,175.96,102.29,4,1.0,
16.818,475,pushup,1.0,Descending,175.93,97.25,4,1.0,
16.849,476,pushup,1.0,Descending,176.08,95.79,4,1.0,
16.881,477,pushup,1.0,Descending,176.16,95.55,4,1.0,
16.913,478,pushup,1.0,Descending,176.13,94.67,4,1.0,
16.944,479,pushup,1.0,Descending,176.2,95.06,4,1.0,
16.976,480,pushup,1.0,Descending,176.32,94.02,4,1.0,
17.007,481,pushup,1.0,Descending,176.52,93.54,4,1.0,
17.039,482,pushup,1.0,Descending,176.8,93.3,4,1.0,
17.07,483,pushup,1.0,Descending,176.98,92.22,4,1.0,
17.102,484,pushup,1.0,Descending,177.09,90.74,4,1.0,
17.133,485,pushup,1.0,Bottom,177.52,89.89,4,1.0,
17.164,486,pushup,1.0,Bottom,178.0,89.1,4,1.0,
17.195,487,pushup,1.0,Bottom,178.36,88.57,4,1.0,
17.227,488,pushup,1.0,Bottom,178.44,87.2,4,1.0,
17.258,489,pushup,1.0,Bottom,178.27,84.85,4,1.0,
17.29,490,pushup,1.0,Bottom,178.67,81.76,4,1.0,
17.321,491,pushup,1.0,Bottom,178.68,79.25,4,1.0,
17.353,492,pushup,1.0,Bottom,178.53,76.94,4,1.0,
17.384,493,pushup,1.0,Bottom,178.3,74.99,4,1.0,
17.415,494,pushup,1.0,Bottom,177.98,73.26,4,1.0,
17.447,495,pushup,1.0,Bottom,177.62,71.36,4,1.0,
17.477,496,pushup,1.0,Bottom,177.45,69.91,4,1.0,
17.509,497,pushup,1.0,Bottom,177.23,68.52,4,1.0,
17.541,498,pushup,1.0,Bottom,176.94,67.84,4,1.0,
17.572,499,pushup,1.0,Bottom,176.59,67.24,4,1.0,
17.603,500,pushup,1.0,Bottom,176.4,66.53,4,1.0,
17.633,501,pushup,1.0,Bottom,176.14,65.88,4,1.0,
17.663,502,pushup,1.0,Bottom,175.92,65.11,4,1.0,
17.695,503,pushup,1.0,Bottom,175.62,64.31,4,1.0,
17.727,504,pushup,1.0,Bottom,175.47,63.81,4,1.0,
17.758,505,pushup,1.0,Bottom,175.52,63.83,4,1.0,
17.789,506,pushup,1.0,Bottom,175.7,64.51,4,1.0,
17.82,507,pushup,1.0,Bottom,176.16,65.85,4,1.0,
17.851,508,pushup,1.0,Bottom,176.46,66.96,4,1.0,
17.883,509,pushup,1.0,Bottom,176.75,67.57,4,1.0,
17.914,510,pushup,1.0,Bottom,177.08,68.1,4,1.0,
17.946,511,pushup,1.0,Bottom,177.33,68.67,4,1.0,
17.977,512,pushup,1.0,Bottom,177.64,68.95,4,1.0,
18.009,513,pushup,1.0,Bottom,177.71,69.14,4,1.0,
18.041,514,pushup,1.0,Ascending,177.23,71.79,4,1.0,
18.071,515,pushup,1.0,Ascending,176.19,74.91,4,1.0,
18.103,516,pushup,1.0,Ascending,175.33,77.06,4,1.0,
18.134,517,pushup,1.0,Ascending,174.93,80.69,4,1.0,
18.166,518,pushup,1.0,Ascending,174.98,85.21,4,1.0,
18.197,519,pushup,1.0,Ascending,174.71,89.79,4,1.0,
18.228,520,pushup,1.0,Ascending,174.71,94.55,4,1.0,
18.26,521,pushup,1.0,Ascending,174.37,96.91,4,1.0,
18.291,522,pushup,1.0,Ascending,174.15,95.43,4,1.0,
18.323,523,pushup,1.0,Ascending,173.92,96.51,4,1.0,
18.354,524,pushup,1.0,Ascending,173.98,100.99,4,1.0,
18.386,525,pushup,1.0,Ascending,173.7,107.54,4,1.0,
18.417,526,pushup,1.0,Ascending,173.71,114.67,4,1.0,
18.45,527,pushup,1.0,Ascending,173.73,120.32,4,1.0,
18.48,528,pushup,1.0,Ascending,173.66,125.75,4,1.0,
18.511,529,pushup,1.0,Ascending,173.16,131.3,4,1.0,
18.545,530,pushup,1.0,Ascending,172.9,137.34,4,1.0,
18.576,531,pushup,1.0,Ascending,172.66,142.25,4,1.0,
18.608,532,pushup,1.0,Ascending,172.46,146.76,4,1.0,
18.64,533,pushup,1.0,Ascending,172.25,149.97,4,1.0,
18.671,534,pushup,1.0,Ascending,171.96,152.98,4,1.0,
18.702,535,pushup,1.0,Ascending,171.63,156.16,4,1.0,
18.733,536,pushup,1.0,Ascending,171.55,159.15,4,1.0,
18.764,537,pushup,1.0,Ascending,170.87,161.39,4,1.0,
18.795,538,pushup,1.0,Ascending,171.26,163.04,4,1.0,
18.827,539,pushup,1.0,Ascending,171.86,164.3,4,1.0,
18.93,540,pushup,1.0,Top,172.53,165.26,5,1.0,
18.959,541,pushup,1.0,Top,172.07,165.96,5,1.0,
19.0,542,pushup,1.0,Top,172.07,166.52,5,1.0,
19.032,543,pushup,1.0,Top,172.24,167.0,5,1.0,
19.063,544,pushup,1.0,Top,172.54,167.44,5,1.0,
19.095,545,pushup,1.0,Top,172.78,167.82,5,1.0,
19.127,546,pushup,1.0,Top,173.02,168.11,5,1.0,
19.158,547,pushup,1.0,Top,173.32,168.14,5,1.0,
19.189,548,pushup,1.0,Top,173.73,168.17,5,1.0,
19.22,549,pushup,1.0,Top,174.16,168.11,5,1.0,
19.251,550,pushup,1.0,Top,174.45,168.03,5,1.0,
19.281,551,pushup,1.0,Top,174.69,167.86,5,1.0,
19.313,552,pushup,1.0,Top,174.98,167.61,5,1.0,
19.344,553,pushup,1.0,Top,175.2,167.28,5,1.0,
19.377,554,pushup,1.0,Top,175.35,166.96,5,1.0,
19.407,555,pushup,1.0,Top,175.41,166.52,5,1.0,
19.438,556,pushup,1.0,Top,175.36,166.1,5,1.0,
19.468,557,pushup,1.0,Top,175.13,165.59,5,1.0,
19.5,558,pushup,1.0,Top,174.89,164.94,5,1.0,
19.531,559,pushup,1.0,Top,174.68,164.23,5,1.0,
19.563,560,pushup,1.0,Top,174.59,163.04,5,1.0,
19.594,561,pushup,1.0,Top,174.34,161.87,5,1.0,
19.626,562,pushup,1.0,Top,173.99,160.9,5,1.0,
19.658,563,pushup,1.0,Top,173.65,159.84,5,1.0,
19.689,564,pushup,1.0,Top,173.29,158.73,5,1.0,
19.719,565,pushup,1.0,Top,173.39,157.56,5,1.0,
19.752,566,pushup,1.0,Top,174.0,155.98,5,1.0,
19.782,567,pushup,1.0,Top,174.65,154.79,5,1.0,
19.814,568,pushup,1.0,Top,174.89,153.77,5,1.0,
19.846,569,pushup,1.0,Top,174.89,152.87,5,1.0,
19.876,570,pushup,1.0,Top,174.85,151.7,5,1.0,
19.907,571,pushup,1.0,Top,174.63,150.05,5,1.0,
19.937,572,pushup,1.0,Top,174.68,148.11,5,1.0,
19.969,573,pushup,1.0,Top,175.08,146.63,5,1.0,
20.001,574,pushup,1.0,Top,175.47,145.29,5,1.0,
20.033,575,pushup,1.0,Top,175.9,143.99,5,1.0,
20.064,576,pushup,1.0,Top,176.39,142.47,5,1.0,
20.096,577,pushup,1.0,Top,176.75,141.32,5,1.0,
20.127,578,pushup,1.0,Top,177.02,139.65,5,1.0,
20.159,579,pushup,1.0,Top,177.11,138.29,5,1.0,
20.19,580,pushup,1.0,Top,177.47,137.12,5,1.0,
20.222,581,pushup,1.0,Top,177.52,135.7,5,1.0,
20.253,582,pushup,1.0,Descending,177.13,133.11,5,1.0,
20.285,583,pushup,1.0,Descending,176.8,130.42,5,1.0,
20.317,584,pushup,1.0,Descending,176.64,128.38,5,1.0,
20.349,585,pushup,1.0,Descending,176.83,127.25,5,1.0,
20.38,586,pushup,1.0,Descending,176.8,125.62,5,1.0,
20.411,587,pushup,1.0,Descending,176.59,119.99,5,1.0,
20.443,588,pushup,1.0,Descending,176.51,114.47,5,1.0,
20.474,589,pushup,1.0,Descending,176.25,109.7,5,1.0,
20.505,590,pushup,1.0,Descending,176.27,106.88,5,1.0,
20.536,591,pushup,1.0,Descending,176.25,104.8,5,1.0,
20.568,592,pushup,1.0,Descending,176.33,103.26,5,1.0,
20.599,593,pushup,1.0,Descending,176.53,102.08,5,1.0,
20.631,594,pushup,1.0,Descending,176.36,102.41,5,1.0,
20.664,595,pushup,1.0,Descending,176.27,102.58,5,1.0,
20.695,596,pushup,1.0,Descending,176.32,102.62,5,1.0,
20.727,597,pushup,1.0,Descending,176.67,102.64,5,1.0,
20.758,598,pushup,1.0,Descending,177.02,101.26,5,1.0,
20.79,599,pushup,1.0,Descending,177.3,99.31,5,1.0,
20.822,600,pushup,1.0,Descending,177.64,97.22,5,1.0,
20.853,601,pushup,1.0,Descending,177.97,95.03,5,1.0,
20.884,602,pushup,1.0,Descending,178.27,92.96,5,1.0,
20.916,603,pushup,1.0,Descending,178.5,91.05,5,1.0,
20.947,604,pushup,1.0,Bottom,178.73,89.06,5,1.0,
20.979,605,pushup,1.0,Bottom,178.9,86.27,5,1.0,
21.01,606,pushup,1.0,Bottom,178.78,82.5,5,1.0,
21.041,607,pushup,1.0,Bottom,178.67,78.05,5,1.0,
21.073,608,pushup,1.0,Bottom,178.54,75.41,5,1.0,
21.104,609,pushup,1.0,Bottom,178.37,73.32,5,1.0,
21.135,610,pushup,1.0,Bottom,178.3,71.27,5,1.0,
21.166,611,pushup,1.0,Bottom,178.13,69.53,5,1.0,
21.198,612,pushup,1.0,Bottom,177.8,67.85,5,1.0,
21.229,613,pushup,1.0,Bottom,177.67,65.75,5,1.0,
21.26,614,pushup,1.0,Bottom,177.44,64.7,5,1.0,
21.292,615,pushup,1.0,Bottom,177.3,64.1,5,1.0,
21.324,616,pushup,1.0,Bottom,177.12,63.82,5,1.0,
21.354,617,pushup,1.0,Bottom,176.89,63.33,5,1.0,
21.385,618,pushup,1.0,Bottom,176.83,62.8,5,1.0,
21.417,619,pushup,1.0,Bottom,176.76,62.36,5,1.0,
21.448,620,pushup,1.0,Bottom,176.64,61.83,5,1.0,
21.478,621,pushup,1.0,Bottom,176.51,61.0,5,1.0,
21.51,622,pushup,1.0,Bottom,176.43,60.07,5,1.0,
21.541,623,pushup,1.0,Bottom,176.5,59.54,5,1.0,
21.573,624,pushup,1.0,Bottom,176.49,59.56,5,1.0,
21.605,625,pushup,1.0,Bottom,176.43,59.78,5,1.0,
21.636,626,pushup,1.0,Bottom,176.38,60.1,5,1.0,
21.666,627,pushup,1.0,Bottom,176.24,60.31,5,1.0,
21.698,628,pushup,1.0,Bottom,176.12,60.64,5,1.0,
21.728,629,pushup,1.0,Bottom,175.83,61.94,5,1.0,
21.76,630,pushup,1.0,Bottom,175.56,63.2,5,1.0,
21.793,631,pushup,1.0,Bottom,175.39,64.16,5,1.0,
21.823,632,pushup,1.0,Ascending,175.29,67.56,5,1.0,
21.854,633,pushup,1.0,Ascending,175.29,72.05,5,1.0,
21.886,634,pushup,1.0,Ascending,175.67,76.72,5,1.0,
21.918,635,pushup,1.0,Ascending,176.28,82.31,5,1.0,
21.95,636,pushup,1.0,Ascending,176.75,86.75,5,1.0,
21.981,637,pushup,1.0,Ascending,176.46,92.91,5,1.0,
22.013,638,pushup,1.0,Ascending,176.47,96.61,5,1.0,
22.046,639,pushup,1.0,Ascending,176.25,100.0,5,1.0,
22.078,640,pushup,1.0,Ascending,176.07,103.29,5,1.0,
22.109,641,pushup,1.0,Ascending,176.16,107.41,5,1.0,
22.14,642,pushup,1.0,Ascending,175.7,111.71,5,1.0,
22.172,643,pushup,1.0,Ascending,175.23,116.76,5,1.0,
22.204,644,pushup,1.0,Ascending,174.83,121.9,5,1.0,
22.236,645,pushup,1.0,Ascending,174.94,126.9,5,1.0,
22.266,646,pushup,1.0,Ascending,175.06,130.87,5,1.0,
22.299,647,pushup,1.0,Ascending,175.2,134.97,5,1.0,
22.33,648,pushup,1.0,Ascending,175.06,138.25,5,1.0,
22.361,649,pushup,1.0,Ascending,174.84,141.76,5,1.0,
22.393,650,pushup,1.0,Ascending,174.54,145.58,5,1.0,
22.425,651,pushup,1.0,Ascending,174.14,149.94,5,1.0,
22.455,652,pushup,1.0,Ascending,173.58,153.54,5,1.0,
22.488,653,pushup,1.0,Ascending,173.2,156.22,5,1.0,
22.519,654,pushup,1.0,Ascending,172.85,158.27,5,1.0,
22.55,655,pushup,1.0,Ascending,172.62,160.55,5,1.0,
22.582,656,pushup,1.0,Ascending,172.49,162.31,5,1.0,
22.613,657,pushup,1.0,Ascending,172.88,163.93,5,1.0,
22.714,658,pushup,1.0,Top,173.39,165.36,6,1.0,
22.742,659,pushup,1.0,Top,173.1,166.5,6,1.0,
22.785,660,pushup,1.0,Top,173.53,167.35,6,1.0,
22.816,661,pushup,1.0,Top,173.94,168.07,6,1.0,
22.848,662,pushup,1.0,Top,174.18,168.57,6,1.0,
22.879,663,pushup,1.0,Top,174.21,169.06,6,1.0,
22.911,664,pushup,1.0,Top,174.28,169.33,6,1.0,
22.943,665,pushup,1.0,Top,174.28,169.52,6,1.0,
22.974,666,pushup,1.0,Top,174.05,169.48,6,1.0,
23.006,667,pushup,1.0,Top,173.92,169.3,6,1.0,
23.038,668,pushup,1.0,Top,173.98,169.06,6,1.0,
23.07,669,pushup,1.0,Top,174.09,168.79,6,1.0,
23.101,670,pushup,1.0,Top,174.09,168.51,6,1.0,
23.133,671,pushup,1.0,Top,174.02,168.24,6,1.0,
23.163,672,pushup,1.0,Top,174.03,167.7,6,1.0,
23.195,673,pushup,1.0,Top,174.23,167.04,6,1.0,
23.227,674,pushup,1.0,Top,174.41,166.25,6,1.0,
23.258,675,pushup,1.0,Top,174.24,165.31,6,1.0,
23.29,676,pushup,1.0,Top,173.77,164.4,6,1.0,
23.32,677,pushup,1.0,Top,173.2,163.63,6,1.0,
23.352,678,pushup,1.0,Top,172.79,162.62,6,1.0,
23.384,679,pushup,1.0,Top,172.84,161.4,6,1.0,
23.415,680,pushup,1.0,Top,173.11,160.05,6,1.0,
23.447,681,pushup,1.0,Top,173.66,158.72,6,1.0,
23.478,682,pushup,1.0,Top,174.09,157.53,6,1.0,
23.509,683,pushup,1.0,Top,174.61,156.39,6,1.0,
23.541,684,pushup,1.0,Top,174.85,155.38,6,1.0,
23.572,685,pushup,1.0,Top,175.12,154.34,6,1.0,
23.604,686,pushup,1.0,Top,175.54,153.22,6,1.0,
23.635,687,pushup,1.0,Top,175.46,151.63,6,1.0,
23.667,688,pushup,1.0,Top,175.23,150.15,6,1.0,
23.698,689,pushup,1.0,Top,175.08,148.3,6,1.0,
23.73,690,pushup,1.0,Descending,175.19,146.1,6,1.0,
23.76,691,pushup,1.0,Descending,175.71,144.11,6,1.0,
23.792,692,pushup,1.0,Descending,176.26,142.33,6,1.0,
23.824,693,pushup,1.0,Descending,177.02,140.57,6,1.0,
23.856,694,pushup,1.0,Descending,177.59,138.81,6,1.0,
23.888,695,pushup,1.0,Descending,177.96,137.08,6,1.0,
23.92,696,pushup,1.0,Descending,178.13,132.97,6,1.0,
23.951,697,pushup,1.0,Descending,177.91,128.66,6,1.0,
23.983,698,pushup,1.0,Descending,177.7,122.16,6,1.0,
24.014,699,pushup,1.0,Descending,177.5,118.2,6,1.0,
24.046,700,pushup,1.0,Descending,177.42,113.81,6,1.0,
24.078,701,pushup,1.0,Descending,177.24,109.22,6,1.0,
24.109,702,pushup,1.0,Descending,176.96,105.85,6,1.0,
24.141,703,pushup,1.0,Descending,176.62,105.62,6,1.0,
24.172,704,pushup,1.0,Descending,176.38,104.98,6,1.0,
24.204,705,pushup,1.0,Descending,176.22,103.72,6,1.0,
24.234,706,pushup,1.0,Descending,176.08,102.84,6,1.0,
24.267,707,pushup,1.0,Descending,175.8,102.55,6,1.0,
24.298,708,pushup,1.0,Descending,175.99,103.06,6,1.0,
24.33,709,pushup,1.0,Descending,176.38,102.19,6,1.0,
24.362,710,pushup,1.0,Descending,176.72,100.54,6,1.0,
24.393,711,pushup,1.0,Descending,177.01,98.81,6,1.0,
24.424,712,pushup,1.0,Descending,177.27,96.44,6,1.0,
24.456,713,pushup,1.0,Descending,177.67,94.53,6,1.0,
24.487,714,pushup,1.0,Descending,177.86,92.91,6,1.0,
24.519,715,pushup,1.0,Descending,178.01,91.5,6,1.0,
24.55,716,pushup,1.0,Bottom,177.86,89.93,6,1.0,
24.58,717,pushup,1.0,Bottom,177.61,88.16,6,1.0,
24.612,718,pushup,1.0,Bottom,177.48,85.85,6,1.0,
24.644,719,pushup,1.0,Bottom,177.32,83.85,6,1.0,
24.675,720,pushup,1.0,Bottom,177.25,81.59,6,1.0,
24.707,721,pushup,1.0,Bottom,177.01,79.34,6,1.0,
24.738,722,pushup,1.0,Bottom,176.95,76.96,6,1.0,
24.77,723,pushup,1.0,Bottom,176.87,74.91,6,1.0,
24.801,724,pushup,1.0,Bottom,176.91,73.94,6,1.0,
24.831,725,pushup,1.0,Bottom,177.24,74.18,6,1.0,
24.863,726,pushup,1.0,Bottom,177.55,74.57,6,1.0,
24.894,727,pushup,1.0,Bottom,177.87,73.95,6,1.0,
24.924,728,pushup,1.0,Bottom,178.15,73.01,6,1.0,
24.955,729,pushup,1.0,Bottom,178.34,72.07,6,1.0,
24.986,730,pushup,1.0,Bottom,178.31,71.34,6,1.0,
25.018,731,pushup,1.0,Bottom,178.08,70.8,6,1.0,
25.05,732,pushup,1.0,Bottom,177.68,69.99,6,1.0,
25.082,733,pushup,1.0,Bottom,177.32,69.31,6,1.0,
25.113,734,pushup,1.0,Bottom,177.09,67.2,6,1.0,
25.144,735,pushup,1.0,Bottom,176.97,65.6,6,1.0,
25.175,736,pushup,1.0,Bottom,177.04,64.85,6,1.0,
25.207,737,pushup,1.0,Ascending,176.85,67.5,6,1.0,
25.239,738,pushup,1.0,Ascending,176.6,69.09,6,1.0,
25.27,739,pushup,1.0,Ascending,175.96,73.79,6,1.0,
25.302,740,pushup,1.0,Ascending,175.11,78.63,6,1.0,
25.333,741,pushup,1.0,Ascending,174.93,83.49,6,1.0,
25.364,742,pushup,1.0,Ascending,175.55,88.67,6,1.0,
25.397,743,pushup,1.0,Ascending,175.9,93.54,6,1.0,
25.428,744,pushup,1.0,Ascending,176.17,97.8,6,1.0,
25.459,745,pushup,1.0,Ascending,176.32,100.08,6,1.0,
25.491,746,pushup,1.0,Ascending,176.68,101.61,6,1.0,
25.522,747,pushup,1.0,Ascending,176.85,103.76,6,1.0,
25.554,748,pushup,1.0,Ascending,176.99,107.64,6,1.0,
25.585,749,pushup,1.0,Ascending,177.2,111.71,6,1.0,
25.616,750,pushup,1.0,Ascending,177.15,116.75,6,1.0,
25.648,751,pushup,1.0,Ascending,177.23,120.39,6,1.0,
25.678,752,pushup,1.0,Ascending,176.84,124.68,6,1.0,
25.711,753,pushup,1.0,Ascending,176.35,129.34,6,1.0,
25.741,754,pushup,1.0,Ascending,176.22,132.62,6,1.0,
25.772,755,pushup,1.0,Ascending,175.82,136.2,6,1.0,
25.804,756,pushup,1.0,Ascending,175.31,139.52,6,1.0,
25.836,757,pushup,1.0,Ascending,174.92,142.46,6,1.0,
25.866,758,pushup,1.0,Ascending,174.47,145.54,6,1.0,
25.898,759,pushup,1.0,Ascending,174.27,148.82,6,1.0,
25.93,760,pushup,1.0,Ascending,174.19,151.77,6,1.0,
25.96,761,pushup,1.0,Ascending,174.09,154.17,6,1.0,
25.992,762,pushup,1.0,Ascending,173.67,157.05,6,1.0,
26.023,763,pushup,1.0,Ascending,173.38,159.05,6,1.0,
26.055,764,pushup,1.0,Ascending,173.46,160.72,6,1.0,
26.086,765,pushup,1.0,Ascending,173.5,162.26,6,1.0,
26.119,766,pushup,1.0,Ascending,173.77,163.62,6,1.0,
26.149,767,pushup,1.0,Ascending,174.17,164.73,6,1.0,
26.252,768,pushup,1.0,Top,174.33,165.62,7,1.0,
26.281,769,pushup,1.0,Top,174.67,166.27,7,1.0,
26.323,770,pushup,1.0,Top,175.03,166.81,7,1.0,
26.352,771,pushup,1.0,Top,175.3,167.24,7,1.0,
26.384,772,pushup,1.0,Top,175.44,167.51,7,1.0,
26.415,773,pushup,1.0,Top,175.52,167.62,7,1.0,
26.447,774,pushup,1.0,Top,175.63,167.59,7,1.0,
26.477,775,pushup,1.0,Top,175.64,167.35,7,1.0,
26.51,776,pushup,1.0,Top,175.32,166.74,7,1.0,
26.541,777,pushup,1.0,Top,174.89,166.04,7,1.0,
26.571,778,pushup,1.0,Top,174.62,165.18,7,1.0,
26.602,779,pushup,1.0,Top,174.46,164.4,7,1.0,
26.633,780,pushup,1.0,Top,174.4,163.65,7,1.0,
26.665,781,pushup,1.0,Top,174.37,162.71,7,1.0,
26.698,782,pushup,1.0,Top,174.3,161.76,7,1.0,
26.73,783,pushup,1.0,Top,174.5,160.61,7,1.0,
26.762,784,pushup,1.0,Top,174.77,159.45,7,1.0,
26.794,785,pushup,1.0,Top,174.96,158.44,7,1.0,
26.824,786,pushup,1.0,Top,175.07,157.29,7,1.0,
26.855,787,pushup,1.0,Top,175.28,155.93,7,1.0,
26.886,788,pushup,1.0,Top,175.44,154.34,7,1.0,
26.918,789,pushup,1.0,Top,175.5,152.58,7,1.0,
26.95,790,pushup,1.0,Top,175.74,150.83,7,1.0,
26.981,791,pushup,1.0,Top,175.94,148.91,7,1.0,
27.012,792,pushup,1.0,Top,176.13,147.23,7,1.0,
27.043,793,pushup,1.0,Top,176.44,145.57,7,1.0,
27.075,794,pushup,1.0,Top,176.83,143.65,7,1.0,
27.106,795,pushup,1.0,Descending,177.26,141.23,7,1.0,
27.138,796,pushup,1.0,Descending,177.64,139.22,7,1.0,
27.17,797,pushup,1.0,Descending,177.92,137.19,7,1.0,
27.201,798,pushup,1.0,Descending,178.05,134.96,7,1.0,
27.233,799,pushup,1.0,Descending,177.88,132.67,7,1.0,
27.264,800,pushup,1.0,Descending,177.95,130.52,7,1.0,
27.295,801,pushup,1.0,Descending,177.79,126.02,7,1.0,
27.325,802,pushup,1.0,Descending,177.73,122.57,7,1.0,
27.356,803,pushup,1.0,Descending,177.6,118.76,7,1.0,
27.388,804,pushup,1.0,Descending,177.3,112.88,7,1.0,
27.42,805,pushup,1.0,Descending,176.95,108.03,7,1.0,
27.45,806,pushup,1.0,Descending,176.43,106.22,7,1.0,
27.482,807,pushup,1.0,Descending,176.2,104.94,7,1.0,
27.513,808,pushup,1.0,Descending,176.16,105.41,7,1.0,
27.545,809,pushup,1.0,Descending,176.33,105.08,7,1.0,
27.576,810,pushup,1.0,Descending,176.41,104.62,7,1.0,
27.608,811,pushup,1.0,Descending,176.63,103.22,7,1.0,
27.641,812,pushup,1.0,Descending,176.81,102.09,7,1.0,
27.67,813,pushup,1.0,Descending,177.25,101.08,7,1.0,
27.703,814,pushup,1.0,Descending,177.59,100.61,7,1.0,
27.735,815,pushup,1.0,Descending,177.93,99.49,7,1.0,
27.767,816,pushup,1.0,Descending,178.35,97.61,7,1.0,
27.798,817,pushup,1.0,Descending,178.62,94.76,7,1.0,
27.831,818,pushup,1.0,Descending,178.4,91.86,7,1.0,
27.862,819,pushup,1.0,Descending,178.09,90.85,7,1.0,
27.893,820,pushup,1.0,Bottom,177.87,88.94,7,1.0,
27.924,821,pushup,1.0,Bottom,177.68,86.58,7,1.0,
27.955,822,pushup,1.0,Bottom,177.66,83.3,7,1.0,
27.986,823,pushup,1.0,Bottom,177.4,80.15,7,1.0,
28.018,824,pushup,1.0,Bottom,177.14,76.95,7,1.0,
28.049,825,pushup,1.0,Bottom,176.79,74.28,7,1.0,
28.081,826,pushup,1.0,Bottom,176.39,72.31,7,1.0,
28.113,827,pushup,1.0,Bottom,176.07,70.22,7,1.0,
28.144,828,pushup,1.0,Bottom,175.79,68.89,7,1.0,
28.175,829,pushup,1.0,Bottom,175.53,67.84,7,1.0,
28.207,830,pushup,1.0,Bottom,175.38,68.01,7,1.0,
28.238,831,pushup,1.0,Bottom,174.98,67.74,7,1.0,
28.27,832,pushup,1.0,Bottom,174.63,66.87,7,1.0,
28.301,833,pushup,1.0,Bottom,174.36,65.87,7,1.0,
28.333,834,pushup,1.0,Bottom,174.31,64.78,7,1.0,
28.365,835,pushup,1.0,Bottom,174.28,63.83,7,1.0,
28.396,836,pushup,1.0,Bottom,174.29,62.97,7,1.0,
28.428,837,pushup,1.0,Bottom,174.44,62.32,7,1.0,
28.461,838,pushup,1.0,Bottom,174.64,62.24,7,1.0,
