time_s,frame_idx,exercise,conf,phase,knee_avg,elbow_avg,rep_count,score,warnings
14.907,418,lunge,1.0,Ascending,103.59,61.87,3,1.0,
14.939,419,lunge,1.0,Ascending,110.43,61.89,3,1.0,
14.971,420,lunge,1.0,Ascending,119.52,61.8,3,1.0,
15.002,421,lunge,1.0,Ascending,127.11,61.71,3,1.0,
15.032,422,lunge,1.0,Ascending,132.84,61.59,3,1.0,
15.064,423,lunge,1.0,Ascending,138.01,62.47,3,1.0,
15.095,424,lunge,1.0,Ascending,141.92,63.3,3,1.0,
15.127,425,lunge,1.0,Ascending,145.97,65.74,3,1.0,
15.158,426,lunge,1.0,Ascending,148.77,68.0,3,1.0,
15.19,427,lunge,1.0,Ascending,150.79,73.14,3,1.0,
15.22,428,lunge,1.0,Ascending,151.8,81.76,3,1.0,
15.252,429,lunge,1.0,Ascending,153.46,96.73,3,1.0,
15.284,430,lunge,1.0,Ascending,154.27,108.79,3,1.0,
15.315,431,lunge,1.0,Ascending,154.93,118.11,3,1.0,
15.347,432,lunge,1.0,Ascending,155.86,127.43,3,1.0,
15.379,433,lunge,1.0,Ascending,157.08,136.2,3,1.0,
15.41,434,lunge,1.0,Ascending,159.66,144.25,3,1.0,
15.443,435,lunge,1.0,Ascending,162.02,150.91,3,1.0,
15.475,436,lunge,1.0,Ascending,163.3,156.29,3,1.0,
15.506,437,lunge,1.0,Ascending,164.42,160.23,3,1.0,
15.536,438,lunge,1.0,Ascending,165.26,162.94,3,1.0,
15.569,439,lunge,1.0,Ascending,165.81,164.86,3,1.0,
15.6,440,lunge,1.0,Ascending,166.69,166.23,3,1.0,
15.631,441,lunge,1.0,Ascending,167.42,167.29,3,1.0,
15.733,442,lunge,1.0,Start,168.68,168.17,4,1.0,
15.76,443,lunge,1.0,Start,170.27,168.97,4,1.0,
15.788,444,lunge,1.0,Start,171.95,169.34,4,1.0,
15.82,445,lunge,1.0,Start,173.36,169.68,4,1.0,
15.851,446,lunge,1.0,Start,174.76,169.98,4,1.0,
15.883,447,lunge,1.0,Start,175.71,170.27,4,1.0,
15.914,448,lunge,1.0,Start,176.41,170.52,4,1.0,
15.945,449,lunge,1.0,Start,176.82,170.78,4,1.0,
15.977,450,lunge,1.0,Start,177.19,170.85,4,1.0,
16.008,451,lunge,1.0,Start,177.51,170.86,4,1.0,
16.04,452,lunge,1.0,Start,177.83,170.77,4,1.0,
16.072,453,lunge,1.0,Start,178.07,170.86,4,1.0,
16.099,454,lunge,1.0,Start,178.27,170.95,4,1.0,
16.135,455,lunge,1.0,Start,178.47,171.13,4,1.0,
16.165,456,lunge,1.0,Start,178.56,171.26,4,1.0,
16.196,457,lunge,1.0,Start,178.64,171.43,4,1.0,
16.227,458,lunge,1.0,Start,178.82,171.62,4,1.0,
16.259,459,lunge,1.0,Start,177.81,171.87,4,1.0,
16.291,460,lunge,1.0,Start,176.79,172.06,4,1.0,
16.322,461,lunge,1.0,Start,174.98,172.48,4,1.0,
16.353,462,lunge,1.0,Start,173.39,172.81,4,1.0,
16.386,463,lunge,1.0,Start,171.05,172.19,4,1.0,
16.417,464,lunge,1.0,Descending,168.28,170.87,4,1.0,
16.448,465,lunge,1.0,Descending,166.13,169.94,4,1.0,
16.48,466,lunge,1.0,Descending,164.21,167.39,4,1.0,
16.512,467,lunge,1.0,Descending,163.18,163.13,4,1.0,
16.543,468,lunge,1.0,Descending,162.76,156.76,4,1.0,
16.576,469,lunge,1.0,Descending,163.01,145.45,4,1.0,
16.606,470,lunge,1.0,Descending,162.89,136.61,4,1.0,
16.638,471,lunge,1.0,Descending,162.59,132.43,4,1.0,
16.669,472,lunge,1.0,Descending,162.5,123.87,4,1.0,
16.703,473,lunge,1.0,Descending,161.86,114.11,4,1.0,
16.733,474,lunge,1.0,Descending,159.87,105.14,4,1.0,
16.765,475,lunge,1.0,Descending,158.06,98.34,4,1.0,
16.795,476,lunge,1.0,Descending,154.96,92.21,4,1.0,
16.828,477,lunge,1.0,Descending,152.23,87.74,4,1.0,
16.859,478,lunge,1.0,Descending,147.77,83.27,4,1.0,
16.89,479,lunge,1.0,Descending,141.97,79.7,4,1.0,
16.921,480,lunge,1.0,Descending,136.89,76.46,4,1.0,
16.953,481,lunge,1.0,Descending,131.53,73.65,4,1.0,
16.985,482,lunge,1.0,Descending,125.65,71.24,4,1.0,
17.017,483,lunge,1.0,Descending,119.47,69.14,4,1.0,
17.047,484,lunge,1.0,Descending,113.62,66.61,4,1.0,
17.079,485,lunge,1.0,Descending,109.15,65.37,4,1.0,
17.11,486,lunge,1.0,Descending,105.98,64.75,4,1.0,
17.143,487,lunge,1.0,Descending,102.33,64.08,4,1.0,
17.174,488,lunge,1.0,Descending,98.85,63.28,4,1.0,
17.206,489,lunge,1.0,Descending,95.44,61.97,4,1.0,
17.237,490,lunge,1.0,Descending,92.79,61.09,4,1.0,
17.269,491,lunge,1.0,Descending,90.15,60.16,4,1.0,
17.3,492,lunge,1.0,Descending,87.67,59.18,4,1.0,
17.331,493,lunge,1.0,Bottom,85.77,58.68,4,1.0,
17.363,494,lunge,1.0,Bottom,84.12,58.19,4,1.0,
17.395,495,lunge,1.0,Bottom,82.86,58.0,4,1.0,
17.426,496,lunge,1.0,Bottom,81.83,57.63,4,1.0,
17.458,497,lunge,1.0,Bottom,80.99,57.37,4,1.0,
17.489,498,lunge,1.0,Bottom,80.35,57.26,4,1.0,
17.522,499,lunge,1.0,Bottom,79.9,57.19,4,1.0,
17.552,500,lunge,1.0,Bottom,79.61,57.05,4,1.0,
17.584,501,lunge,1.0,Bottom,79.44,56.92,4,1.0,
17.617,502,lunge,1.0,Bottom,79.38,56.82,4,1.0,
17.646,503,lunge,1.0,Bottom,79.33,56.74,4,1.0,
17.678,504,lunge,1.0,Bottom,79.3,56.77,4,1.0,
17.711,505,lunge,1.0,Bottom,79.29,56.88,4,1.0,
17.741,506,lunge,1.0,Bottom,79.5,57.02,4,1.0,
17.772,507,lunge,1.0,Bottom,80.24,57.35,4,1.0,
17.804,508,lunge,1.0,Bottom,81.12,57.71,4,1.0,
17.834,509,lunge,1.0,Bottom,82.42,57.61,4,1.0,
17.866,510,lunge,1.0,Bottom,83.67,57.8,4,1.0,
17.897,511,lunge,1.0,Ascending,85.64,57.58,4,1.0,
17.931,512,lunge,1.0,Ascending,89.3,57.71,4,1.0,
17.962,513,lunge,1.0,Ascending,94.02,58.12,4,1.0,
17.994,514,lunge,1.0,Ascending,97.91,58.04,4,1.0,
18.026,515,lunge,1.0,Ascending,102.66,57.72,4,1.0,
18.058,516,lunge,1.0,Ascending,106.39,57.44,4,1.0,
18.09,517,lunge,1.0,Ascending,111.68,56.56,4,1.0,
18.122,518,lunge,1.0,Ascending,118.75,55.4,4,1.0,
18.154,519,lunge,1.0,Ascending,126.76,54.0,4,1.0,
18.186,520,lunge,1.0,Ascending,132.68,53.24,4,1.0,
18.218,521,lunge,1.0,Ascending,138.71,53.87,4,1.0,
18.25,522,lunge,1.0,Ascending,143.35,55.59,4,1.0,
18.282,523,lunge,1.0,Ascending,146.29,58.78,4,1.0,
18.313,524,lunge,1.0,Ascending,147.74,62.74,4,1.0,
18.345,525,lunge,1.0,Ascending,149.07,66.05,4,1.0,
18.376,526,lunge,1.0,Ascending,149.78,71.21,4,1.0,
18.408,527,lunge,1.0,Ascending,150.46,79.42,4,1.0,
18.44,528,lunge,1.0,Ascending,151.27,89.29,4,1.0,
18.472,529,lunge,1.0,Ascending,151.78,97.34,4,1.0,
18.504,530,lunge,1.0,Ascending,152.94,106.67,4,1.0,
18.536,531,lunge,1.0,Ascending,153.76,113.67,4,1.0,
18.568,532,lunge,1.0,Ascending,155.79,121.2,4,1.0,
18.6,533,lunge,1.0,Ascending,157.87,128.25,4,1.0,
18.631,534,lunge,1.0,Ascending,160.01,133.8,4,1.0,
18.664,535,lunge,1.0,Ascending,162.01,139.33,4,1.0,
18.696,536,lunge,1.0,Ascending,164.88,144.51,4,1.0,
18.728,537,lunge,1.0,Ascending,167.45,148.95,4,1.0,
18.833,538,lunge,1.0,Start,169.77,152.89,5,1.0,
18.861,539,lunge,1.0,Start,171.55,155.85,5,1.0,
18.904,540,lunge,1.0,Start,172.95,157.9,5,1.0,
18.936,541,lunge,1.0,Start,173.99,160.42,5,1.0,
18.968,542,lunge,1.0,Start,174.73,162.97,5,1.0,
18.999,543,lunge,1.0,Start,175.36,164.81,5,1.0,
19.031,544,lunge,1.0,Start,175.88,166.16,5,1.0,
19.063,545,lunge,1.0,Start,176.19,166.84,5,1.0,
19.095,546,lunge,1.0,Start,176.44,167.3,5,1.0,
19.127,547,lunge,1.0,Start,176.64,167.7,5,1.0,
19.159,548,lunge,1.0,Start,176.83,167.95,5,1.0,
19.191,549,lunge,1.0,Start,176.95,168.08,5,1.0,
19.224,550,lunge,1.0,Start,177.07,168.16,5,1.0,
19.256,551,lunge,1.0,Start,177.29,168.25,5,1.0,
19.288,552,lunge,1.0,Start,177.65,168.56,5,1.0,
19.32,553,lunge,1.0,Start,177.87,168.84,5,1.0,
19.352,554,lunge,1.0,Start,177.91,169.16,5,1.0,
19.384,555,lunge,1.0,Start,177.79,169.45,5,1.0,
19.416,556,lunge,1.0,Start,176.86,170.22,5,1.0,
19.447,557,lunge,1.0,Start,174.59,170.71,5,1.0,
19.479,558,lunge,1.0,Start,171.4,170.26,5,1.0,
19.512,559,lunge,1.0,Start,168.9,170.04,5,1.0,
19.543,560,lunge,1.0,Descending,166.5,168.93,5,1.0,
19.575,561,lunge,1.0,Descending,164.06,167.37,5,1.0,
19.607,562,lunge,1.0,Descending,162.21,166.12,5,1.0,
19.64,563,lunge,1.0,Descending,160.75,164.42,5,1.0,
19.672,564,lunge,1.0,Descending,159.56,163.29,5,1.0,
19.703,565,lunge,1.0,Descending,159.01,159.91,5,1.0,
19.731,566,lunge,1.0,Descending,159.07,157.34,5,1.0,
19.767,567,lunge,1.0,Descending,159.74,148.27,5,1.0,
19.795,568,lunge,1.0,Descending,160.06,141.15,5,1.0,
19.83,569,lunge,1.0,Descending,160.94,132.53,5,1.0,
19.862,570,lunge,1.0,Descending,161.49,125.88,5,1.0,
19.893,571,lunge,1.0,Descending,161.97,115.55,5,1.0,
19.924,572,lunge,1.0,Descending,161.0,106.74,5,1.0,
19.956,573,lunge,1.0,Descending,158.08,98.99,5,1.0,
19.987,574,lunge,1.0,Descending,155.92,92.49,5,1.0,
20.02,575,lunge,1.0,Descending,152.49,87.49,5,1.0,
20.05,576,lunge,1.0,Descending,146.62,82.86,5,1.0,
20.082,577,lunge,1.0,Descending,141.7,79.52,5,1.0,
20.113,578,lunge,1.0,Descending,135.46,76.55,5,1.0,
20.144,579,lunge,1.0,Descending,130.36,74.23,5,1.0,
20.176,580,lunge,1.0,Descending,124.84,72.36,5,1.0,
20.208,581,lunge,1.0,Descending,118.52,70.31,5,1.0,
20.239,582,lunge,1.0,Descending,111.73,68.28,5,1.0,
20.272,583,lunge,1.0,Descending,107.2,67.35,5,1.0,
20.303,584,lunge,1.0,Descending,102.51,66.87,5,1.0,
20.333,585,lunge,1.0,Descending,99.03,66.47,5,1.0,
20.366,586,lunge,1.0,Descending,94.92,65.84,5,1.0,
20.397,587,lunge,1.0,Descending,91.26,65.36,5,1.0,
20.427,588,lunge,1.0,Descending,87.63,64.76,5,1.0,
20.459,589,lunge,1.0,Descending,84.92,64.35,5,1.0,
20.491,590,lunge,1.0,Bottom,82.48,63.95,5,1.0,
20.523,591,lunge,1.0,Bottom,80.25,63.34,5,1.0,
20.554,592,lunge,1.0,Bottom,78.37,62.81,5,1.0,
20.585,593,lunge,1.0,Bottom,76.93,62.42,5,1.0,
20.616,594,lunge,1.0,Bottom,75.88,62.02,5,1.0,
20.648,595,lunge,1.0,Bottom,75.07,61.64,5,1.0,
20.68,596,lunge,1.0,Bottom,74.4,61.41,5,1.0,
20.711,597,lunge,1.0,Bottom,73.84,61.22,5,1.0,
20.742,598,lunge,1.0,Bottom,73.4,61.08,5,1.0,
20.774,599,lunge,1.0,Bottom,73.1,60.99,5,1.0,
20.805,600,lunge,1.0,Bottom,72.94,60.89,5,1.0,
20.836,601,lunge,1.0,Bottom,72.86,60.76,5,1.0,
20.867,602,lunge,1.0,Bottom,72.87,60.62,5,1.0,
20.899,603,lunge,1.0,Bottom,72.92,60.51,5,1.0,
20.932,604,lunge,1.0,Bottom,73.09,60.03,5,1.0,
20.963,605,lunge,1.0,Bottom,73.79,59.41,5,1.0,
20.992,606,lunge,1.0,Ascending,76.85,59.76,5,1.0,
21.024,607,lunge,1.0,Ascending,80.85,60.39,5,1.0,
21.057,608,lunge,1.0,Ascending,84.12,60.81,5,1.0,
21.088,609,lunge,1.0,Ascending,86.34,60.8,5,1.0,
21.119,610,lunge,1.0,Ascending,89.77,61.31,5,1.0,
21.15,611,lunge,1.0,Ascending,94.16,61.82,5,1.0,
21.182,612,lunge,1.0,Ascending,99.6,62.23,5,1.0,
21.214,613,lunge,1.0,Ascending,104.09,62.33,5,1.0,
21.247,614,lunge,1.0,Ascending,109.97,62.43,5,1.0,
21.278,615,lunge,1.0,Ascending,117.17,61.51,5,1.0,
21.311,616,lunge,1.0,Ascending,122.62,61.09,5,1.0,
21.342,617,lunge,1.0,Ascending,129.05,61.06,5,1.0,
21.373,618,lunge,1.0,Ascending,134.13,61.24,5,1.0,
21.405,619,lunge,1.0,Ascending,139.62,62.31,5,1.0,
21.436,620,lunge,1.0,Ascending,144.02,62.98,5,1.0,
21.468,621,lunge,1.0,Ascending,147.14,66.55,5,1.0,
21.5,622,lunge,1.0,Ascending,149.07,72.9,5,1.0,
21.532,623,lunge,1.0,Ascending,149.83,78.16,5,1.0,
21.564,624,lunge,1.0,Ascending,150.46,81.95,5,1.0,
21.595,625,lunge,1.0,Ascending,150.86,88.31,5,1.0,
21.627,626,lunge,1.0,Ascending,151.76,97.38,5,1.0,
21.657,627,lunge,1.0,Ascending,153.09,106.88,5,1.0,
21.689,628,lunge,1.0,Ascending,154.14,114.85,5,1.0,
21.72,629,lunge,1.0,Ascending,155.94,123.05,5,1.0,
21.751,630,lunge,1.0,Ascending,158.32,130.17,5,1.0,
21.784,631,lunge,1.0,Ascending,160.23,135.77,5,1.0,
21.815,632,lunge,1.0,Ascending,162.15,141.44,5,1.0,
21.846,633,lunge,1.0,Ascending,163.75,145.57,5,1.0,
21.877,634,lunge,1.0,Ascending,165.42,148.9,5,1.0,
21.908,635,lunge,1.0,Ascending,166.66,152.15,5,1.0,
22.01,636,lunge,1.0,Start,168.37,154.42,6,1.0,
22.039,637,lunge,1.0,Start,169.77,155.91,6,1.0,
22.081,638,lunge,1.0,Start,171.27,157.51,6,1.0,
22.112,639,lunge,1.0,Start,172.4,158.68,6,1.0,
22.145,640,lunge,1.0,Start,173.4,159.91,6,1.0,
22.175,641,lunge,1.0,Start,174.25,160.96,6,1.0,
22.208,642,lunge,1.0,Start,174.87,162.17,6,1.0,
22.239,643,lunge,1.0,Start,175.51,163.12,6,1.0,
22.271,644,lunge,1.0,Start,176.13,164.05,6,1.0,
22.302,645,lunge,1.0,Start,176.66,164.73,6,1.0,
22.334,646,lunge,1.0,Start,177.05,165.14,6,1.0,
22.366,647,lunge,1.0,Start,177.37,165.54,6,1.0,
22.398,648,lunge,1.0,Start,177.6,165.87,6,1.0,
22.43,649,lunge,1.0,Start,177.73,166.05,6,1.0,
22.461,650,lunge,1.0,Start,177.79,166.12,6,1.0,
22.492,651,lunge,1.0,Start,177.94,166.19,6,1.0,
22.524,652,lunge,1.0,Start,178.08,166.23,6,1.0,
22.556,653,lunge,1.0,Start,178.21,166.15,6,1.0,
22.587,654,lunge,1.0,Start,178.29,166.02,6,1.0,
22.62,655,lunge,1.0,Start,178.4,166.43,6,1.0,
22.651,656,lunge,1.0,Start,178.06,167.27,6,1.0,
22.682,657,lunge,1.0,Start,177.01,168.33,6,1.0,
22.713,658,lunge,1.0,Start,175.96,169.27,6,1.0,
22.744,659,lunge,1.0,Start,173.99,168.89,6,1.0,
22.777,660,lunge,1.0,Start,171.44,167.81,6,1.0,
22.808,661,lunge,1.0,Start,168.81,166.34,6,1.0,
22.839,662,lunge,1.0,Descending,166.73,165.24,6,1.0,
22.87,663,lunge,1.0,Descending,165.19,164.35,6,1.0,
22.902,664,lunge,1.0,Descending,163.77,162.82,6,1.0,
22.933,665,lunge,1.0,Descending,162.71,159.67,6,1.0,
22.965,666,lunge,1.0,Descending,162.17,154.72,6,1.0,
22.995,667,lunge,1.0,Descending,161.71,150.65,6,1.0,
23.023,668,lunge,1.0,Descending,161.61,145.59,6,1.0,
23.059,669,lunge,1.0,Descending,161.96,137.5,6,1.0,
23.092,670,lunge,1.0,Descending,162.15,131.3,6,1.0,
23.124,671,lunge,1.0,Descending,162.79,123.26,6,1.0,
23.155,672,lunge,1.0,Descending,163.26,116.42,6,1.0,
23.187,673,lunge,1.0,Descending,163.53,109.73,6,1.0,
23.219,674,lunge,1.0,Descending,163.26,102.31,6,1.0,
23.25,675,lunge,1.0,Descending,161.93,95.93,6,1.0,
23.281,676,lunge,1.0,Descending,157.61,90.0,6,1.0,
23.314,677,lunge,1.0,Descending,154.07,84.87,6,1.0,
23.344,678,lunge,1.0,Descending,151.17,81.25,6,1.0,
23.377,679,lunge,1.0,Descending,146.35,78.0,6,1.0,
23.409,680,lunge,1.0,Descending,139.69,75.1,6,1.0,
23.441,681,lunge,1.0,Descending,131.99,72.56,6,1.0,
23.471,682,lunge,1.0,Descending,126.4,70.41,6,1.0,
23.504,683,lunge,1.0,Descending,120.32,68.32,6,1.0,
23.536,684,lunge,1.0,Descending,113.96,65.88,6,1.0,
23.566,685,lunge,1.0,Descending,109.5,64.77,6,1.0,
23.598,686,lunge,1.0,Descending,104.69,63.81,6,1.0,
23.63,687,lunge,1.0,Descending,101.39,63.17,6,1.0,
23.661,688,lunge,1.0,Descending,97.34,62.79,6,1.0,
23.692,689,lunge,1.0,Descending,93.32,62.38,6,1.0,
23.723,690,lunge,1.0,Descending,89.3,61.61,6,1.0,
23.754,691,lunge,1.0,Descending,85.4,60.84,6,1.0,
23.786,692,lunge,1.0,Descending,82.48,60.1,6,1.0,
23.818,693,lunge,1.0,Bottom,80.4,59.65,6,1.0,
23.849,694,lunge,1.0,Bottom,78.67,59.09,6,1.0,
23.88,695,lunge,1.0,Bottom,77.04,58.81,6,1.0,
23.912,696,lunge,1.0,Bottom,75.63,58.46,6,1.0,
23.943,697,lunge,1.0,Bottom,74.48,58.23,6,1.0,
23.974,698,lunge,1.0,Bottom,73.51,58.1,6,1.0,
24.007,699,lunge,1.0,Bottom,72.67,57.96,6,1.0,
24.038,700,lunge,1.0,Bottom,71.98,57.86,6,1.0,
24.069,701,lunge,1.0,Bottom,71.46,57.77,6,1.0,
24.101,702,lunge,1.0,Bottom,71.1,57.67,6,1.0,
24.134,703,lunge,1.0,Bottom,70.93,57.59,6,1.0,
24.165,704,lunge,1.0,Bottom,70.84,57.51,6,1.0,
24.196,705,lunge,1.0,Bottom,70.97,57.6,6,1.0,
24.227,706,lunge,1.0,Bottom,71.22,57.7,6,1.0,
24.258,707,lunge,1.0,Bottom,71.81,57.41,6,1.0,
24.291,708,lunge,1.0,Bottom,72.45,57.15,6,1.0,
24.321,709,lunge,1.0,Bottom,73.38,56.97,6,1.0,
24.354,710,lunge,1.0,Bottom,75.11,57.08,6,1.0,
24.385,711,lunge,1.0,Ascending,78.45,57.89,6,1.0,
24.416,712,lunge,1.0,Ascending,80.89,58.36,6,1.0,
24.448,713,lunge,1.0,Ascending,86.48,58.61,6,1.0,
24.48,714,lunge,1.0,Ascending,92.94,58.56,6,1.0,
24.51,715,lunge,1.0,Ascending,100.16,58.02,6,1.0,
24.542,716,lunge,1.0,Ascending,105.63,57.73,6,1.0,
24.572,717,lunge,1.0,Ascending,109.43,57.67,6,1.0,
24.604,718,lunge,1.0,Ascending,114.98,56.92,6,1.0,
24.636,719,lunge,1.0,Ascending,121.95,56.54,6,1.0,
24.668,720,lunge,1.0,Ascending,129.72,57.41,6,1.0,
24.7,721,lunge,1.0,Ascending,135.43,57.94,6,1.0,
24.732,722,lunge,1.0,Ascending,141.27,58.67,6,1.0,
24.764,723,lunge,1.0,Ascending,145.65,62.81,6,1.0,
24.795,724,lunge,1.0,Ascending,148.25,66.12,6,1.0,
24.826,725,lunge,1.0,Ascending,150.14,71.46,6,1.0,
24.857,726,lunge,1.0,Ascending,151.68,81.32,6,1.0,
24.889,727,lunge,1.0,Ascending,152.26,88.39,6,1.0,
24.92,728,lunge,1.0,Ascending,152.74,97.93,6,1.0,
24.951,729,lunge,1.0,Ascending,153.87,109.25,6,1.0,
24.984,730,lunge,1.0,Ascending,155.92,119.94,6,1.0,
25.014,731,lunge,1.0,Ascending,157.14,127.83,6,1.0,
25.047,732,lunge,1.0,Ascending,157.9,133.84,6,1.0,
25.077,733,lunge,1.0,Ascending,159.53,140.14,6,1.0,
25.107,734,lunge,1.0,Ascending,161.45,144.72,6,1.0,
25.139,735,lunge,1.0,Ascending,163.1,147.81,6,1.0,
25.17,736,lunge,1.0,Ascending,164.23,150.58,6,1.0,
25.201,737,lunge,1.0,Ascending,165.62,152.89,6,1.0,
25.233,738,lunge,1.0,Ascending,167.28,155.51,6,1.0,
25.334,739,lunge,1.0,Start,168.63,157.47,7,1.0,
25.362,740,lunge,1.0,Start,170.1,158.97,7,1.0,
25.403,741,lunge,1.0,Start,171.97,162.23,7,1.0,
25.434,742,lunge,1.0,Start,173.64,164.93,7,1.0,
25.467,743,lunge,1.0,Start,174.89,166.73,7,1.0,
25.498,744,lunge,1.0,Start,175.78,167.86,7,1.0,
25.531,745,lunge,1.0,Start,176.45,168.73,7,1.0,
25.561,746,lunge,1.0,Start,176.92,169.34,7,1.0,
25.592,747,lunge,1.0,Start,177.26,169.72,7,1.0,
25.623,748,lunge,1.0,Start,177.51,169.98,7,1.0,
25.655,749,lunge,1.0,Start,177.71,170.14,7,1.0,
25.687,750,lunge,1.0,Start,177.87,170.21,7,1.0,
25.719,751,lunge,1.0,Start,178.0,170.31,7,1.0,
25.75,752,lunge,1.0,Start,178.09,170.42,7,1.0,
25.782,753,lunge,1.0,Start,178.03,170.7,7,1.0,
25.813,754,lunge,1.0,Start,177.92,170.98,7,1.0,
25.845,755,lunge,1.0,Start,177.16,171.44,7,1.0,
25.876,756,lunge,1.0,Start,176.04,171.94,7,1.0,
25.908,757,lunge,1.0,Start,175.12,172.3,7,1.0,
25.94,758,lunge,1.0,Start,173.42,172.62,7,1.0,
25.971,759,lunge,1.0,Start,170.7,172.72,7,1.0,
26.002,760,lunge,1.0,Descending,167.97,172.85,7,1.0,
26.032,761,lunge,1.0,Descending,165.85,172.92,7,1.0,
26.063,762,lunge,1.0,Descending,164.02,172.91,7,1.0,
26.095,763,lunge,1.0,Descending,162.62,172.9,7,1.0,
26.126,764,lunge,1.0,Descending,160.96,172.52,7,1.0,
26.157,765,lunge,1.0,Descending,160.61,172.23,7,1.0,
26.189,766,lunge,1.0,Descending,162.17,172.05,7,1.0,
26.222,767,lunge,1.0,Descending,164.33,171.8,7,1.0,
26.252,768,lunge,1.0,Descending,164.9,170.82,7,1.0,
26.283,769,lunge,1.0,Descending,165.34,169.9,7,1.0,
26.315,770,lunge,1.0,Descending,165.24,168.5,7,1.0,
26.345,771,lunge,1.0,Descending,167.37,166.51,7,1.0,
26.377,772,lunge,1.0,Descending,168.45,164.64,7,1.0,
26.408,773,lunge,1.0,Descending,169.28,161.2,7,1.0,
26.44,774,lunge,1.0,Descending,169.56,155.67,7,1.0,
26.471,775,lunge,1.0,Descending,168.92,148.76,7,1.0,
26.502,776,lunge,1.0,Descending,167.42,140.9,7,1.0,
26.535,777,lunge,1.0,Descending,166.08,134.98,7,1.0,
26.566,778,lunge,1.0,Descending,165.23,130.18,7,1.0,
26.596,779,lunge,1.0,Descending,163.22,123.92,7,1.0,
26.627,780,lunge,1.0,Descending,162.32,116.33,7,1.0,
26.659,781,lunge,1.0,Descending,158.28,106.27,7,1.0,
26.692,782,lunge,1.0,Descending,153.67,98.21,7,1.0,
26.722,783,lunge,1.0,Descending,145.9,91.5,7,1.0,
26.753,784,lunge,1.0,Descending,139.75,85.77,7,1.0,
26.784,785,lunge,1.0,Descending,132.21,80.88,7,1.0,
26.815,786,lunge,1.0,Descending,125.56,75.26,7,1.0,
26.846,787,lunge,1.0,Descending,120.47,71.67,7,1.0,
26.879,788,lunge,1.0,Descending,115.42,68.63,7,1.0,
26.91,789,lunge,1.0,Descending,110.69,65.94,7,1.0,
26.941,790,lunge,1.0,Descending,107.71,63.9,7,1.0,
26.972,791,lunge,1.0,Descending,104.11,62.32,7,1.0,
27.004,792,lunge,1.0,Descending,101.24,61.18,7,1.0,
27.034,793,lunge,1.0,Descending,98.58,60.11,7,1.0,
27.066,794,lunge,1.0,Descending,96.18,59.0,7,1.0,
27.097,795,lunge,1.0,Descending,94.06,57.89,7,1.0,
27.128,796,lunge,1.0,Bottom,92.24,56.98,7,1.0,
27.159,797,lunge,1.0,Bottom,90.86,56.46,7,1.0,
27.191,798,lunge,1.0,Bottom,89.71,56.02,7,1.0,
27.221,799,lunge,1.0,Bottom,88.72,55.68,7,1.0,
27.252,800,lunge,1.0,Bottom,87.75,55.34,7,1.0,
27.284,801,lunge,1.0,Bottom,86.86,54.9,7,1.0,
27.317,802,lunge,1.0,Bottom,86.18,54.45,7,1.0,
27.347,803,lunge,1.0,Bottom,85.59,53.92,7,1.0,
27.38,804,lunge,1.0,Bottom,84.92,53.47,7,1.0,
27.411,805,lunge,1.0,Bottom,84.24,53.15,7,1.0,
27.441,806,lunge,1.0,Bottom,83.73,52.88,7,1.0,
27.474,807,lunge,1.0,Bottom,83.37,52.64,7,1.0,
27.505,808,lunge,1.0,Bottom,83.1,52.4,7,1.0,
27.537,809,lunge,1.0,Bottom,82.86,52.17,7,1.0,
27.567,810,lunge,1.0,Bottom,82.7,51.9,7,1.0,
27.599,811,lunge,1.0,Bottom,82.57,51.69,7,1.0,
27.631,812,lunge,1.0,Bottom,82.48,51.54,7,1.0,
27.662,813,lunge,1.0,Bottom,82.43,51.48,7,1.0,
27.692,814,lunge,1.0,Bottom,82.47,51.51,7,1.0,
27.722,815,lunge,1.0,Bottom,82.55,51.58,7,1.0,
27.754,816,lunge,1.0,Bottom,82.75,51.64,7,1.0,
27.785,817,lunge,1.0,Bottom,83.0,51.68,7,1.0,
27.817,818,lunge,1.0,Bottom,83.28,51.66,7,1.0,
27.848,819,lunge,1.0,Bottom,83.59,51.58,7,1.0,
27.88,820,lunge,1.0,Bottom,83.91,51.51,7,1.0,
27.911,821,lunge,1.0,Bottom,84.23,51.52,7,1.0,
27.942,822,lunge,1.0,Bottom,84.68,51.56,7,1.0,
27.973,823,lunge,1.0,Bottom,85.15,51.66,7,1.0,
28.006,824,lunge,1.0,Bottom,85.72,52.1,7,1.0,
28.036,825,lunge,1.0,Bottom,86.49,52.87,7,1.0,
28.068,826,lunge,1.0,Bottom,87.22,53.49,7,1.0,
28.099,827,lunge,1.0,Bottom,88.49,54.58,7,1.0,
28.13,828,lunge,1.0,Bottom,90.09,56.49,7,1.0,
28.162,829,lunge,1.0,Bottom,91.25,59.56,7,1.0,
28.193,830,lunge,1.0,Bottom,92.63,63.57,7,1.0,
28.225,831,lunge,1.0,Ascending,95.45,66.3,7,1.0,
28.257,832,lunge,1.0,Ascending,97.81,68.6,7,1.0,
28.288,833,lunge,1.0,Ascending,101.43,71.43,7,1.0,
28.318,834,lunge,1.0,Ascending,106.19,75.39,7,1.0,
28.351,835,lunge,1.0,Ascending,111.81,78.03,7,1.0,
28.382,836,lunge,1.0,Ascending,116.84,81.5,7,1.0,
